id,label
23259,0
87744,2
86589,0
49169,3
26640,0
93938,0
96954,0
72439,0
64652,3
29063,0
28320,0
90359,0
58838,3
35216,0
18407,2
69046,0
48910,0
42149,0
21445,0
21786,0
27499,0
70120,2
63178,2
37256,0
29954,3
36093,2
85915,0
61292,2
88685,3
26242,0
69047,0
33144,3
8263,0
10337,2
52705,0
30040,0
1329,0
49803,0
3094,0
50476,2
12283,0
85359,0
96163,0
98226,0
31475,0
23443,2
17184,0
58763,0
31006,0
24030,3
38338,3
41177,2
5631,0
41891,0
23832,0
57606,0
41444,2
34971,0
13184,0
3647,2
42435,3
92633,0
47469,0
76762,0
67925,0
1966,0
31925,0
46404,0
85320,2
28769,0
72481,0
30894,0
57361,0
53238,0
23972,0
14369,0
76432,1
13442,0
72479,3
16165,0
30829,0
13026,0
49949,0
67685,2
14412,2
39593,0
84973,0
99579,0
28176,0
23190,0
25429,0
21386,2
72396,2
65690,0
3882,3
35524,0
75223,3
50694,0
98886,2
46110,3
51095,3
71786,0
78374,1
97187,0
30473,2
53220,0
86232,2
66952,0
7007,0
39106,0
15966,0
66052,0
93821,0
66588,1
73932,2
93782,3
69760,3
51424,1
81733,0
76984,0
51914,0
28258,0
91830,0
86259,0
50548,0
81301,3
10604,2
89901,0
84219,0
95267,0
81172,0
11974,2
50761,0
46557,3
24561,0
76611,0
38564,0
2420,0
9808,3
62742,0
83964,0
57693,0
48861,3
40596,0
36102,3
31910,0
65806,0
87429,0
67148,0
89350,0
2758,3
58119,0
32957,0
79651,3
20461,0
36280,0
37806,0
47427,0
740,0
22527,0
87136,1
86470,3
41645,0
1754,0
39564,0
88963,0
21746,0
8873,0
32904,0
95501,3
65033,3
37319,2
55440,0
29518,0
75832,0
64899,1
22099,0
70518,0
90645,0
77806,0
83844,3
29423,0
51391,3
56166,0
21216,0
98644,0
54891,0
11894,0
33921,2
23882,0
26376,0
55176,1
14096,0
57236,0
65280,3
65662,3
65083,2
63657,2
44395,0
87225,0
73014,0
84997,0
20795,0
66320,2
78258,0
18122,0
19473,0
75890,3
27225,2
82661,1
25790,0
16919,0
20152,2
88480,3
60804,0
33308,0
95967,3
98760,0
63926,0
30712,0
25270,0
9179,0
9753,0
58790,2
13743,0
3866,2
79596,3
20466,3
7243,2
38973,0
3575,3
14173,0
36667,1
61012,0
16135,0
34443,3
90493,3
79793,0
41762,0
14264,0
23842,0
79390,1
25150,1
63921,0
92261,0
98899,0
36714,0
77897,0
23050,2
23738,3
80055,3
50764,2
55967,0
59085,2
24642,0
43601,0
33924,2
91095,1
22355,3
71458,0
66878,0
45535,0
12784,3
41544,2
21127,0
18170,3
60023,0
10874,3
41419,2
8329,3
92777,2
89326,2
57878,0
4917,2
68881,0
83053,2
16382,3
82121,3
6241,0
75418,0
19886,0
29323,0
22316,3
97451,0
98132,2
15034,3
48105,3
63637,0
26428,2
77756,0
66907,0
84404,2
50771,0
61964,2
11040,0
88596,0
94290,0
12249,3
75458,0
45886,3
75252,0
92756,2
79343,0
69582,0
64164,0
60438,0
8799,0
41028,3
51814,1
16310,0
9756,3
32832,0
78552,2
96476,3
75237,0
60019,0
67021,0
20830,0
98884,0
30862,3
33088,2
49990,0
83395,0
61380,0
42629,0
40960,0
71974,1
14448,0
80645,0
27316,0
34807,0
65211,1
66021,0
23483,0
16581,0
48773,3
38301,3
10341,0
43599,2
59961,2
13029,2
5476,3
51324,1
82453,0
37815,0
15542,0
22466,0
37966,0
85875,0
37619,0
44223,0
80177,0
19017,0
61520,3
75372,0
53316,0
19584,3
48483,3
33929,2
6688,0
77296,1
9399,3
94778,0
90456,0
82006,0
12451,0
83857,0
67609,3
87432,0
85908,3
22088,0
98956,0
25618,0
66654,0
4022,0
5628,3
7041,2
14208,3
75200,0
26142,3
79696,0
57592,0
30315,0
72218,2
48338,2
77571,0
38139,0
78923,0
53356,0
84822,1
17822,2
22338,2
41638,1
28391,3
63416,3
81357,0
50167,0
79,0
63663,0
60417,0
75721,0
76961,0
91103,0
48018,0
863,0
43718,2
42714,0
26773,0
19333,0
2847,3
95064,0
47272,0
97866,0
81637,2
99035,0
2436,2
18651,0
47301,1
21616,0
23743,2
87837,0
61651,2
30238,3
62789,0
2212,0
55228,0
15738,0
28863,0
43389,0
98076,2
14263,2
18394,0
44061,0
88620,0
92566,0
26339,3
64532,3
92666,3
91436,0
35560,0
39482,0
16554,0
10545,0
16667,0
71679,0
25191,3
6384,3
30822,0
1820,3
65519,0
91813,1
72873,0
12936,2
50372,0
11567,0
66640,0
11248,0
82252,0
67203,2
6032,0
34865,2
73347,2
45035,3
31821,0
86808,0
69259,0
57308,0
79194,0
37764,2
59200,3
56626,3
35228,0
63273,0
67728,0
25591,0
29247,0
28088,2
15465,0
69240,2
15400,0
74077,0
18796,0
89842,2
89037,0
99734,0
44091,3
87856,0
86890,3
20368,0
78618,0
37494,0
94737,0
97061,1
99544,0
42188,3
38537,2
45808,0
99869,0
63497,0
30760,2
88098,0
26838,3
8292,0
15329,0
61481,0
80946,0
98263,3
83125,0
23515,0
52180,0
84745,0
96890,0
37786,2
42789,0
41173,0
73177,2
48014,3
27261,3
90627,0
37885,0
99992,2
48593,2
85342,0
4724,0
65899,0
57090,2
66207,2
99951,0
46127,2
15488,0
32224,0
63278,0
6229,0
606,3
70027,0
12682,0
86931,0
62671,2
84535,0
10987,0
27910,0
81884,2
46484,0
8342,3
79456,0
20514,0
79731,3
20297,1
94422,3
857,0
57144,0
80295,0
37000,2
88995,0
35221,3
93083,2
1567,0
76877,0
53800,0
32496,3
81237,0
40988,0
87051,0
49496,0
27320,2
2561,0
39510,3
96556,0
96518,0
53641,0
72545,0
34793,0
43557,3
98283,3
3394,0
79563,0
75246,0
1952,0
87385,0
93610,0
36115,0
60249,0
87248,0
80020,0
50070,2
90991,0
64749,0
29758,0
6222,0
64863,0
63019,0
43518,3
86318,3
36218,0
91071,3
70332,0
33753,3
77132,0
27348,0
5455,0
20292,2
21782,0
30292,0
47019,0
98816,0
82133,0
35941,0
38745,2
14670,0
80153,0
58834,0
49804,0
86762,0
38293,0
44996,0
14383,0
60881,3
71405,0
35721,3
36479,0
17632,0
34516,0
72971,0
66593,0
22221,0
44295,0
81810,0
25126,0
84388,0
54209,0
82253,0
57843,0
78928,0
38996,0
81784,0
90721,2
12092,2
39074,3
24011,0
65713,3
1216,2
79739,0
16730,0
59384,0
44425,3
18945,0
35974,0
43798,3
52068,0
24367,0
44266,3
29356,0
24875,0
14437,3
33590,0
74765,0
72783,0
11526,0
6508,2
65318,0
51359,2
80507,0
62390,0
83028,0
40920,0
18039,3
37809,0
83219,0
99537,0
73,1
47144,0
15008,0
86591,0
31271,3
26828,3
41751,0
16409,0
46469,2
21283,0
22639,0
92904,3
64972,3
82906,0
64289,0
73476,0
50161,0
73381,0
48877,0
45708,0
58468,0
31,0
44813,2
51172,0
84225,2
22370,0
43943,1
62170,0
90782,0
52659,0
42427,0
3543,2
99793,1
8561,1
50905,0
87523,0
73438,0
66182,0
7213,0
40456,2
10583,0
63688,3
63114,0
10037,0
19019,0
61533,0
89163,0
81384,0
85502,2
80912,0
5849,0
70296,0
35552,0
96064,0
84076,2
59688,3
79905,0
73565,0
99818,3
14351,0
404,0
66946,0
15969,3
1538,0
42606,2
84469,0
10994,0
54179,0
30589,3
91127,0
39626,0
42568,3
6963,3
76997,2
9234,0
64019,0
79367,2
11645,0
76073,0
29862,0
21273,0
98819,3
86528,2
27683,3
31807,0
72777,0
18887,3
18023,3
88314,0
97143,0
52035,0
18044,0
10451,0
52159,0
83057,3
89777,2
8875,3
73704,0
80829,0
30259,0
8633,0
69223,0
64490,0
25398,0
20718,0
6317,3
19306,0
85405,1
32742,0
84805,0
24638,0
14116,0
96511,0
59445,2
2331,0
21793,0
46334,1
77868,2
12999,1
55998,0
21490,0
88357,2
67978,0
70956,3
54055,2
91290,0
5416,0
87401,3
42967,0
81055,0
95216,0
59493,0
13749,0
2243,2
50510,2
67637,3
52650,0
70819,2
2776,0
46881,2
18428,0
20747,0
52051,3
24181,0
34231,0
3241,0
26383,0
90327,3
32074,3
39680,1
8357,0
30809,0
82943,0
42385,0
92628,0
73711,0
74792,0
25008,2
77032,0
12199,3
49126,0
51159,0
13204,0
4514,0
1523,3
26861,0
1576,2
53491,0
78967,0
35332,0
71357,0
64010,0
99362,2
24541,0
5741,2
27279,0
86835,1
73590,0
86286,3
83458,0
73367,2
70502,2
88915,0
52166,0
7576,2
3879,0
91147,2
64168,0
25047,0
53203,0
70740,2
43391,0
18159,0
17173,3
23699,0
32257,1
47127,0
32025,0
47972,0
69195,0
8031,3
52067,0
99729,0
77634,3
85074,2
85188,0
76864,2
48665,1
79303,1
19976,0
12900,0
40224,0
235,3
56702,3
80349,3
94478,0
92122,0
44908,3
83651,0
42274,0
54529,3
61214,0
81936,0
3409,0
21054,3
20690,0
97976,1
80007,0
70023,0
33236,0
43893,0
3649,3
42735,0
72820,2
90488,2
3061,0
88178,2
28538,0
3610,0
8429,3
62939,0
97961,2
19522,0
49398,0
81439,0
63120,0
15604,0
3762,0
15892,0
7959,0
91611,2
83526,3
16949,2
1464,2
90305,3
36189,0
98982,2
5214,0
56443,3
36794,1
45984,1
22592,3
38011,3
4965,0
44603,0
28517,0
13848,3
98422,0
53289,0
41396,2
89420,0
84926,3
36419,1
23626,0
67254,0
56303,2
2824,0
70176,3
81594,0
12504,3
32220,2
47437,0
5680,1
93684,3
98234,3
27191,0
68086,2
70791,0
605,0
72285,0
73591,0
19427,3
21661,0
60226,0
36447,0
70187,3
96698,0
24615,1
47289,0
95786,0
93035,0
58361,0
26193,0
89473,3
29985,0
65644,0
12354,0
9568,0
62273,0
26450,0
43853,0
3002,2
66176,2
91324,0
31064,0
18295,0
55783,3
24294,3
8780,0
105,0
14827,2
40128,0
23777,3
96030,3
2922,0
27651,2
54874,0
76910,0
43795,0
52478,0
70157,0
19478,3
90521,0
10252,3
62608,0
60440,3
44167,0
81918,0
62534,0
26799,0
75830,0
82283,1
93526,3
39387,3
1968,2
57886,0
29541,3
93317,0
84011,0
27877,2
14401,0
5853,2
67551,0
59515,0
61776,0
57605,3
28448,3
24001,0
59647,0
35835,2
18274,2
15162,2
26092,0
72332,0
69333,2
83893,0
56172,0
8885,0
48131,1
86273,3
73860,0
78365,3
12274,3
79693,3
4929,0
62641,0
69206,0
73259,0
76928,3
72809,0
72207,0
93071,2
3556,0
94181,0
57860,0
51430,2
77892,0
70221,0
90999,1
73030,0
17793,0
89314,3
30019,0
68670,3
74316,0
81515,0
44926,0
3487,0
87128,0
75968,3
72740,0
71595,0
8525,0
17254,3
95949,2
18862,1
74872,0
3360,3
24018,0
46505,0
62233,1
96984,0
37250,0
84977,0
65579,3
2593,3
27090,0
42052,0
97151,0
6579,0
84269,2
49615,2
88426,2
19291,0
79908,0
7601,0
58592,0
77726,0
171,0
49758,0
91100,0
30796,0
77659,3
77819,0
26655,3
93995,3
73414,3
37252,0
84738,3
94084,2
89715,0
14971,0
70751,1
68077,2
4240,0
89705,0
76912,3
2881,2
48854,2
7562,0
78300,0
57641,0
82063,0
69149,0
30381,2
63769,0
91388,0
99581,0
34728,3
70524,0
52537,3
84837,0
84144,1
5378,3
29516,0
40046,3
76949,0
65764,0
73592,1
51280,0
99774,0
6300,1
69178,3
64062,3
87666,0
19162,3
83435,0
9229,0
21686,0
3541,0
24982,2
53309,0
72382,0
31479,3
97185,3
55258,0
52397,0
63667,0
51587,0
67011,0
72821,0
72504,0
14195,0
78088,2
50249,0
45511,2
5517,0
89736,0
62984,3
58760,3
75350,0
13302,2
66998,0
81625,0
15123,0
92372,0
51751,0
75086,3
75325,0
42011,0
90458,0
87695,0
98168,3
48518,3
45186,3
5837,0
49395,0
97931,0
25136,0
25820,0
1612,0
64302,0
19491,3
12983,0
2702,0
59696,0
56247,0
518,2
23985,0
51724,3
67279,0
68469,3
1900,0
33403,0
27479,0
6420,2
25024,0
25137,0
2761,0
34634,0
43323,0
66661,2
24707,0
70209,0
54615,2
11509,1
98995,0
29926,0
23160,0
15259,0
21197,0
91554,3
75309,2
43977,0
62677,0
77398,2
4644,2
91008,0
60792,2
28094,3
59860,0
79353,0
8501,0
6043,0
4042,0
99070,3
55809,3
62440,1
38065,0
56917,2
6947,3
63581,0
98530,3
8083,3
43090,2
56245,1
11390,2
72515,3
61457,0
37730,0
99155,2
88205,3
18868,2
54501,0
79581,2
44765,2
72483,3
48344,3
14872,3
97905,0
66749,0
19802,0
85447,0
87298,0
51421,0
97564,1
66936,0
81491,0
47725,3
95615,0
96444,0
25596,2
78614,0
32229,0
45717,0
78539,0
56143,3
24990,0
248,0
17048,3
96428,2
15635,0
10232,3
90930,0
49777,2
61009,0
18100,0
87618,2
37496,0
91204,0
938,0
94437,0
29014,0
65727,0
95751,3
42224,0
91394,0
79926,0
40954,0
69035,0
4393,2
27888,0
73343,0
37388,3
21350,0
84352,3
59470,3
88269,0
30909,0
76769,0
38442,0
77105,3
35516,0
42631,0
80607,0
30258,2
7160,0
8090,2
55769,0
12245,0
50889,0
19874,3
51832,0
53328,0
60367,3
58133,2
97325,0
96404,0
44687,0
28707,2
93105,0
34114,0
98534,0
59004,2
74853,3
89415,2
4947,3
63239,0
71802,0
74239,0
57981,0
90235,2
46436,2
54878,0
93564,0
7851,0
76217,0
88460,2
16604,2
35247,0
74377,0
59557,0
91316,3
78890,0
6687,3
93056,0
38991,3
78098,0
23158,0
97625,0
73451,3
92945,3
13110,0
53660,0
81851,0
63336,0
59084,0
65796,3
11862,0
93322,0
77139,0
85085,0
11508,1
49386,3
93424,3
70207,0
64146,0
61110,0
48133,0
57406,2
53747,2
98526,0
96696,0
2135,3
41218,0
24475,2
99654,0
39025,3
33031,3
52025,0
11540,0
34835,0
12566,0
85644,2
40018,3
57408,0
30368,0
50009,3
86561,3
21013,0
7155,2
57722,3
38522,0
27178,3
59089,2
2114,0
59670,0
84059,3
58817,0
9735,3
27797,0
83171,3
90410,0
28189,2
29020,3
60120,0
2407,3
33748,3
69822,3
24303,0
28767,2
30161,3
22175,2
20910,0
91618,0
55385,0
79677,3
39802,3
98735,0
13500,3
68171,3
35690,2
29750,0
72030,0
27465,0
97049,0
71762,0
71460,2
48650,0
63322,0
24035,0
51174,0
67602,0
16718,0
69801,0
32323,3
42085,0
10240,3
26293,2
95432,0
45114,0
81215,0
70483,3
88558,3
56900,2
6421,0
76469,0
69913,3
72294,0
25435,3
14244,0
33880,0
63646,0
40999,3
51151,0
30487,0
98846,0
1144,0
53584,3
77062,3
42979,0
27837,0
95811,1
86023,0
6198,2
28061,0
19384,3
67748,2
70053,0
7776,0
66530,0
79350,0
81304,0
4306,0
39757,0
98158,2
67617,2
57347,3
33726,3
62377,3
54834,0
54393,0
27324,0
42757,2
53971,0
37935,1
63045,0
80391,1
46097,0
38758,0
5085,0
32043,0
37410,0
67502,0
30907,0
29372,0
6651,0
67834,0
76130,2
22548,0
58080,2
68009,0
49525,0
44566,3
67901,2
48333,0
25449,0
1912,0
81033,2
71738,0
44285,0
31257,3
4146,0
88767,0
53758,2
76773,0
1542,0
16304,3
80923,0
3163,0
71888,3
14386,3
46464,2
45410,0
52892,3
90940,0
97681,2
78504,0
24827,3
29760,3
80486,0
81558,0
85949,0
89227,0
51163,0
45842,0
9101,0
28212,0
87857,0
74144,3
78093,0
39193,0
27281,0
85682,0
16032,0
51127,2
25235,0
55330,0
19728,0
88871,0
52770,0
22810,3
6266,0
74376,0
93157,3
79796,3
65726,0
97726,0
46429,0
23135,2
70806,0
4032,3
56344,3
14704,3
10422,0
79884,3
95131,0
88974,3
99218,0
93518,0
71276,0
88768,0
86058,1
53424,0
77670,0
11790,3
71467,2
51738,0
66135,0
16022,2
66404,0
11051,2
65560,0
42245,3
78389,0
57614,0
48552,0
35541,0
87514,2
33085,0
82245,0
52863,0
79634,0
76250,0
56505,2
32925,0
70749,0
81532,0
14249,3
66564,0
62434,0
82931,0
87080,0
2855,0
23125,3
53428,0
48236,2
62814,0
70154,0
81331,0
17266,2
80713,0
95766,3
94933,2
78446,0
82377,0
69508,3
24508,0
24970,0
24221,0
67764,3
61412,0
90076,0
7897,0
18225,0
89084,0
79812,0
16344,0
69929,3
11123,0
95732,0
28266,0
82650,0
33370,3
48128,0
57965,0
15432,2
73220,0
80783,0
84310,3
78943,2
99020,3
35829,1
6286,0
42807,0
87860,0
48746,0
41074,3
90651,0
63805,3
60998,0
8235,0
79958,3
95604,2
6942,0
54192,0
26400,0
82681,0
55,0
49182,3
38124,0
11972,0
87382,0
98056,0
45932,3
58184,0
84753,0
46393,0
95343,2
50023,1
48755,0
61281,0
41046,0
37458,0
94405,3
17983,0
80898,2
45789,0
44760,0
62684,0
26449,0
52030,0
71835,0
38744,0
19877,2
48076,3
92855,0
73402,0
17453,0
36669,0
78628,2
41116,0
98320,0
64967,0
70388,3
93961,2
60274,3
63006,0
74013,0
7724,0
95969,3
75204,0
76760,0
26616,0
88977,0
75709,0
21636,1
54890,3
46284,3
59057,0
61801,0
57918,0
97796,0
57903,2
68502,0
82291,0
11298,1
47037,0
8271,3
94874,0
25733,2
57640,2
50859,0
63291,0
15187,0
28726,0
13710,0
52790,3
50849,3
57797,3
1994,0
21983,3
62709,2
62299,0
97519,0
56171,0
23261,0
24137,0
17350,0
91874,2
61202,0
12706,0
4711,3
72494,3
87173,0
58536,0
55185,0
742,0
83869,0
84530,0
36861,0
59432,0
2907,0
57862,0
51591,2
23046,0
99199,0
77704,2
26541,0
69390,3
51507,0
59553,0
11998,2
83275,0
20814,2
25512,0
61670,0
55597,0
86897,3
6044,0
48323,0
33941,0
75702,3
10450,0
79628,2
12490,0
14700,0
62187,0
28496,0
83981,0
27943,0
33094,0
22562,2
28592,2
51476,2
40235,0
63279,0
31270,3
60001,2
35672,2
48406,2
3349,0
91468,3
39928,0
24960,3
17288,2
57221,0
74373,0
3994,0
46662,0
71634,2
79095,3
4880,2
4139,2
40461,2
62757,0
98606,0
34909,0
47133,2
85545,0
44113,0
54887,2
90956,0
91565,2
80143,0
67526,0
32933,0
35449,1
28484,0
89875,0
83263,0
13077,0
72430,0
76764,2
52601,2
31125,2
35504,1
31614,0
72916,0
19526,0
2094,0
93423,2
94006,2
21401,3
31274,2
30623,3
27287,3
73305,0
46516,3
20493,0
91790,3
33650,2
86472,2
10737,0
76023,3
13547,0
16964,0
71343,3
27373,1
96769,3
7507,3
23109,2
28477,3
81920,0
10136,0
16845,1
27098,2
19694,0
38074,0
62147,0
38926,0
46099,0
24407,2
14323,2
50591,0
1642,0
96790,0
86827,3
1824,0
54227,0
18462,0
85549,0
5442,0
68971,0
1450,0
63117,2
43013,0
84398,0
67073,3
18785,0
92852,0
70614,3
39762,2
97740,3
6069,0
60192,0
47593,3
91382,0
47154,3
79449,3
91179,0
24242,3
16623,0
53098,0
2787,1
85926,0
36091,0
35802,3
32545,0
92964,0
6358,3
59576,0
29480,0
37216,0
92348,0
62752,0
18162,1
22300,3
77607,0
41720,2
59558,0
60655,0
69963,0
16822,3
97199,0
72966,0
46406,0
76170,3
96307,0
74287,0
40533,2
40037,0
71164,0
21817,3
43925,0
66395,0
6842,1
4853,0
53553,0
21975,0
31207,2
44761,0
56813,0
61454,2
72368,0
11462,2
27217,0
60868,0
21086,0
96713,0
91381,2
64242,0
8683,0
36908,0
22296,1
61486,3
62457,0
6413,2
12243,0
89843,0
81889,0
27764,3
17502,0
96182,3
30900,2
11586,0
56873,0
43279,2
96544,0
39367,0
47742,0
70682,3
35339,1
85560,0
855,0
37988,2
22926,0
56767,0
80684,0
40017,0
97388,0
92579,2
36699,0
74559,0
66210,0
49552,0
29328,3
33453,0
67316,0
55386,0
49511,3
16673,2
80288,0
51028,0
66243,0
26576,0
27717,0
88829,0
91561,0
79719,3
19735,0
90444,0
82340,2
57216,0
58087,0
83590,0
50813,0
37184,3
29038,3
78840,0
44153,0
44718,1
28139,0
31982,0
14749,3
17661,0
77054,2
26002,0
73456,0
20979,2
95716,0
90503,1
44050,0
25095,0
4606,0
50910,0
94261,3
50175,3
71104,2
80296,2
9053,3
87793,0
66713,2
40530,2
93013,0
66657,3
72305,0
87041,3
27829,0
39037,0
